ProdBarcode,Production,Has Inspection,In Kwesna,Qty Calc,Qty Started,Ended QTY,Item number,Name,Mark To Print,Project,Color,Site,Warehouse,Batch number,Status,Remain status,Batch Number 2,Pool,Quality order status,Finished,FinishedRouteDate,Transfer To Qwesna Date,RGBColor,RealWhieght,ProductionPCT,ProductionPCTRoute,Route Start,Prodoction QTY Status,Weight Packing,Created date and time,Estimated,Scheduled,Started,Reported as finished,Ended,Reference type,Reference number,Reference lot
00269141,00269141_100,No,Yes,500.00,500.00,490.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/13/2025 16:46,10/2/2025,"1,841,942.00",70.50,6.95,6.95,10/13/2025,None,70.50,1/10/2025 16:54,1/10/2025,1/10/2025,1/10/2025,10/16/2025,10/16/2025,,,
00269142,00269142_100,No,Yes,492.00,492.00,504.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 1:50,10/2/2025,"1,841,942.00",69.50,7.27,7.27,10/5/2025,None,69.37,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269143,00269143_100,No,Yes,500.00,500.00,533.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:44,10/2/2025,"1,841,942.00",70.50,7.56,7.56,10/2/2025,None,70.50,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269144,00269144_100,No,Yes,500.00,500.00,521.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 13:52,10/2/2025,"1,841,942.00",70.50,7.39,7.38,10/2/2025,None,70.50,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269145,00269145_100,No,Yes,492.00,492.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:36,10/2/2025,"1,841,942.00",69.50,7.50,7.50,10/2/2025,None,69.37,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269147,00269147_100,No,Yes,500.00,500.00,500.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/5/2025 20:55,10/2/2025,"1,841,942.00",70.50,7.09,7.09,10/5/2025,None,70.50,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269149,00269149_100,No,Yes,482.00,482.00,470.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 18:59,10/2/2025,"1,841,942.00",136.00,6.92,6.92,10/2/2025,None,67.96,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269150,00269150_100,No,Yes,482.00,482.00,480.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 0:17,10/2/2025,"1,841,942.00",68.00,7.06,7.06,10/2/2025,None,67.96,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269152,00269152_100,No,Yes,510.00,510.00,530.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:38,10/2/2025,"1,841,942.00",72.00,7.37,7.37,10/3/2025,None,71.91,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269153,00269153_100,No,Yes,514.00,514.00,523.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:54,10/2/2025,"1,841,942.00",72.50,7.22,7.22,10/2/2025,None,72.47,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269154,00269154_100,No,Yes,510.00,510.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:53,10/2/2025,"1,841,942.00",72.00,7.23,7.23,10/3/2025,None,71.91,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269155,00269155_100,No,Yes,510.00,510.00,523.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:52,10/2/2025,"1,841,942.00",72.00,7.27,7.16,10/2/2025,None,71.91,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269156,00269156_100,No,Yes,507.00,507.00,528.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/11/2025 4:11,10/2/2025,"1,841,942.00",71.50,7.39,7.39,10/10/2025,None,71.49,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269158,00269158_100,No,Yes,514.00,514.00,519.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 18:26,10/2/2025,"1,841,942.00",72.50,7.16,7.16,10/9/2025,None,72.47,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269160,00269160_100,No,Yes,503.00,503.00,519.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:29,10/2/2025,"1,841,942.00",71.00,7.32,7.32,10/2/2025,None,70.92,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269161,00269161_100,No,Yes,514.00,514.00,531.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:40,10/2/2025,"1,841,942.00",72.50,7.33,7.33,10/2/2025,None,72.47,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269162,00269162_100,No,Yes,514.00,514.00,526.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 17:11,10/2/2025,"1,841,942.00",72.50,7.26,7.26,10/2/2025,None,72.47,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269164,00269164_100,No,Yes,514.00,514.00,523.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 12:20,10/2/2025,"1,841,942.00",72.50,7.22,7.22,10/3/2025,None,72.47,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269165,00269165_100,No,Yes,507.00,507.00,510.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/5/2025 12:28,10/2/2025,"1,841,942.00",71.50,7.13,7.13,10/5/2025,None,71.49,1/10/2025 16:55,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269172,00269172_100,No,No,"22,143.25","22,143.25","22,143.25",51145,  «· ‘€Ì· ”Ê›  45/2,No,,,Obour,44,3,Ended,Ended,,”Ê›  „“ÊÏ,,No,,,0.00,0.00,100.00,100.00,9/29/2025,None,"22,143.25",1/10/2025 17:27,1/10/2025,1/10/2025,1/10/2025,9/29/2025,9/30/2025,,,
00269173,00269173_100,No,No,859.00,859.00,889.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P3384,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"9,879,517.00",110.00,8.19,8.19,10/2/2025,None,108.50,1/10/2025 17:33,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269182,00269182_100,No,Yes,442.00,442.00,453.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 1:12,10/2/2025,"9,872,864.00",62.00,7.32,7.32,1/10/2025,None,61.88,1/10/2025 18:08,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269183,00269183_100,Yes,Yes,442.00,442.00,458.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:17,10/2/2025,"9,872,864.00",62.00,7.40,7.40,10/2/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269184,00269184_100,No,Yes,442.00,442.00,439.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 7:09,10/2/2025,"9,872,864.00",62.00,7.09,7.11,10/2/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269185,00269185_100,No,Yes,442.00,442.00,494.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"9,872,864.00",62.00,7.98,7.98,10/3/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269186,00269186_100,No,Yes,442.00,442.00,475.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 20:48,10/2/2025,"9,872,864.00",62.00,7.68,7.68,10/3/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269187,00269187_100,No,Yes,442.00,442.00,440.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"9,872,864.00",62.00,7.11,7.11,10/3/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269188,00269188_100,No,Yes,442.00,442.00,460.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 20:26,10/2/2025,"9,872,864.00",62.00,7.43,7.43,10/3/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269189,00269189_100,No,Yes,442.00,442.00,441.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 2:59,10/2/2025,"9,872,864.00",62.00,7.13,7.14,10/2/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269190,00269190_100,No,Yes,442.00,442.00,450.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,494,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:54,10/2/2025,"9,872,864.00",62.00,7.27,7.27,10/3/2025,None,61.88,1/10/2025 18:09,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269213,00269213_100,No,No,125.00,125.00,139.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0050,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,0.00,16.00,8.76,8.82,10/2/2025,None,15.88,1/10/2025 18:19,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00269243,00269243_100,No,Yes,496.00,496.00,490.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/10/2025 6:45,10/2/2025,"1,841,942.00",70.02,7.01,7.01,10/5/2025,None,69.94,1/10/2025 18:22,1/10/2025,1/10/2025,1/10/2025,10/15/2025,10/15/2025,,,
00269244,00269244_100,No,Yes,496.00,496.00,510.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 11:48,10/2/2025,"1,841,942.00",70.02,7.29,7.29,10/2/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269245,00269245_100,No,Yes,496.00,496.00,500.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 10:40,10/2/2025,"1,841,942.00",70.02,7.15,7.15,10/3/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269246,00269246_100,No,Yes,496.00,496.00,480.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 19:41,10/2/2025,"1,841,942.00",70.02,6.86,6.86,10/2/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269247,00269247_100,No,Yes,496.00,496.00,480.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 17:26,10/2/2025,"1,841,942.00",70.02,6.86,6.86,10/3/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269248,00269248_100,No,Yes,496.00,496.00,560.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:25,10/2/2025,"1,841,942.00",70.02,8.01,8.01,10/3/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269249,00269249_100,No,Yes,496.00,496.00,500.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 11:54,10/2/2025,"1,841,942.00",70.02,7.15,7.15,10/3/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269250,00269250_100,No,Yes,496.00,496.00,480.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/5/2025 20:32,10/2/2025,"1,841,942.00",70.02,6.86,6.86,10/5/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269251,00269251_100,No,Yes,496.00,496.00,508.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:38,10/2/2025,"1,841,942.00",70.02,7.26,7.26,10/2/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269252,00269252_100,No,Yes,496.00,496.00,515.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:53,10/2/2025,"1,841,942.00",70.02,7.36,7.36,10/2/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269253,00269253_100,No,Yes,496.00,496.00,525.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:22,10/2/2025,"1,841,942.00",70.02,7.51,7.51,10/2/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269254,00269254_100,No,Yes,496.00,496.00,536.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 15:37,10/2/2025,"1,841,942.00",70.02,7.66,7.68,10/3/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269255,00269255_100,No,Yes,496.00,496.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 11:55,10/2/2025,"1,841,942.00",70.02,7.44,7.44,10/2/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269256,00269256_100,No,Yes,496.00,496.00,541.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:32,10/2/2025,"1,841,942.00",70.02,7.74,7.74,10/2/2025,None,69.94,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269257,00269257_100,No,Yes,482.00,482.00,510.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:27,10/2/2025,"1,841,942.00",68.06,7.50,7.50,10/3/2025,None,67.96,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269258,00269258_100,No,Yes,482.00,482.00,470.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 16:00,10/2/2025,"1,841,942.00",68.06,6.92,6.92,10/3/2025,None,67.96,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00269259,00269259_100,No,Yes,514.00,514.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"1,841,942.00",72.50,7.17,7.17,10/2/2025,None,72.47,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269260,00269260_100,No,Yes,517.00,517.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,10/2/2025,"1,841,942.00",72.98,7.13,7.13,10/3/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269261,00269261_100,No,Yes,517.00,517.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 13:21,10/2/2025,"1,841,942.00",72.98,7.13,7.13,10/3/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269262,00269262_100,No,Yes,517.00,517.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:21,10/2/2025,"1,841,942.00",72.98,7.13,7.13,10/3/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269263,00269263_100,No,Yes,517.00,517.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 17:08,10/2/2025,"1,841,942.00",72.98,7.13,7.13,10/2/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269264,00269264_100,No,Yes,517.00,517.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:29,10/2/2025,"1,841,942.00",72.98,7.13,7.13,10/2/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269265,00269265_100,No,Yes,517.00,517.00,544.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:46,10/2/2025,"1,841,942.00",72.98,7.46,7.46,10/2/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269266,00269266_100,No,Yes,517.00,517.00,535.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:26,10/2/2025,"1,841,942.00",72.98,7.34,7.34,10/2/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269267,00269267_100,No,Yes,514.00,514.00,510.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/5/2025 22:07,10/2/2025,"1,841,942.00",72.48,7.04,7.04,10/5/2025,None,72.47,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269268,00269268_100,No,Yes,517.00,517.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 11:17,10/2/2025,"1,841,942.00",72.98,7.13,7.13,10/3/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269269,00269269_100,No,Yes,517.00,517.00,511.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:07,10/2/2025,"1,841,942.00",72.98,7.01,7.01,10/2/2025,None,72.90,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269270,00269270_100,No,Yes,514.00,514.00,520.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"1,841,942.00",72.48,7.17,7.17,10/3/2025,None,72.47,1/10/2025 18:23,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269271,00269271_100,No,Yes,517.00,517.00,510.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 16:01,10/2/2025,"1,841,942.00",72.98,7.00,7.00,10/2/2025,None,72.90,1/10/2025 18:24,1/10/2025,1/10/2025,1/10/2025,10/22/2025,10/22/2025,,,
00269272,00269272_100,No,Yes,514.00,514.00,534.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,BLACK,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 17:25,10/2/2025,"1,841,942.00",72.48,7.37,7.37,10/2/2025,None,72.47,1/10/2025 18:24,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00269333,00269333_100,No,No,253.00,253.00,253.00,51009, Õ   «· ‘€Ì· - ”Ê›   1/150,No,,,Obour,44,1,Ended,Ended,,«⁄«œ… ”Ê› ,,No,,,0.00,0.00,100.00,100.00,10/2/2025,None,253.00,1/10/2025 18:44,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/10/2025,,,
00269334,00269334_100,No,No,111.00,111.00,111.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0192,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,104,939.00",14.28,7.91,7.98,10/2/2025,None,14.04,1/10/2025 18:49,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
